"Month","Hour","DayOfWeek","Holiday","Temperature","Humidity","SquareFootage","Occupancy","HVACUsage","LightingUsage","RenewableEnergy","EnergyConsumption"
"2",10,"Tuesday","Yes",24.397564439301657,58.18814022099643,1562.444979527463,4,"On","On",20.73172749036189,"75.1212922278161"
"3",1,"Thursday","Yes",26.452246794059818,43.99933256992008,1386.3789781023895,7,"Off","Off",29.965327,"91.45208198886924"
"2",15,"Wednesday","Yes",25.36081240579994,53.68370097769447,1497.7813054030748,2,"On","Off",22.447435273143395,"74.25802409708585"
"9",6,"Thursday","No",20.007565,55.10875588613694,1893.2523041164864,0,"On","Off",13.0417764153106,"53.263278"
"3",2,"Thursday","Yes",21.324781098523196,59.09616847824818,1905.1052053678416,9,"On","On",3.4625891430292786,"69.57593187387235"
"4",21,"Friday","Yes",28.82205152253496,47.58208903798853,1945.8086610221949,3,"On","Off",19.552005453862755,"89.57703652166882"
"9",1,"Friday","Yes",25.894314192980467,34.54987613425623,1550.423778823492,6,"On","Off",26.966751406822155,"86.4965551471148"
"9",17,"Friday","Yes",21.232160719950816,53.44350176995409,1274.420261188264,7,"Off","On",25.96782822762096,"67.41047033881912"
"3",8,"Wednesday","No",24.89657885764891,52.39629491723329,1871.0323391624283,0,"Off","On",6.046195778053017,"nan"
"9",14,"Thursday","No",29.998671,33.97973139145331,1365.3927141075608,0,"Off","On",28.36241749131838,"80.13176800522376"
"10",11,"Friday","No",27.09074244975567,40.45782977548868,1872.7856081660293,2,"On","Off",29.965327,"74.05970017687736"
"7",9,"Saturday","Yes",24.48823653089908,56.76620150876772,1386.9123941280604,8,"Off","On",29.43548672676434,"75.95373349447297"
"2",9,"Tuesday","No",21.2120286729941,53.08541654150015,1959.698367250076,1,"Off","Off",15.45778204209416,"58.24209602013117"
"8",6,"Tuesday","No",29.998671,45.727922188841546,1754.9427775136487,3,"On","On",14.612498015169866,"77.1128879244627"
"6",6,"Thursday","No",20.007565,48.163058450863645,1891.2948944507373,6,"Off","Off",17.512093772121013,"77.46900690594262"
"11",11,"Wednesday","No",21.15018377099836,45.76512460466826,1195.501453491473,3,"Off","Off",5.381049660968436,"70.92801348610769"
"11",7,"Saturday","No",26.56223544496878,49.35310343393254,1840.577792351387,3,"On","On",28.66280869161237,"83.42743207467925"
"6",23,"Sunday","No",24.58673135419803,58.17983747193146,1652.151172788656,8,"Off","On",29.965327,"77.01641699783409"
"9",2,"Sunday","Yes",26.59681445970971,58.53389044612885,1506.1767537163728,9,"On","Off",1.563275301082922,"97.31722780680292"
"4",23,"Thursday","Yes",29.290358934185143,38.598105746826384,1359.9423877495517,3,"On","Off",1.0436532626609605,"76.24342744244078"
"2",8,"Friday","No",21.79774133121483,52.26493181789237,1133.2308845037935,3,"On","Off",10.277351234193992,"75.97826561353159"
"8",3,"Friday","No",29.998671,48.34583074731162,1999.982252,7,"On","Off",0.006642,"86.92583137255446"
"4",15,"Tuesday","Yes",24.72089605310533,40.67578606073123,1177.5875617543609,9,"Off","On",3.952269476829172,"93.96901318917104"
"3",21,"Sunday","No",23.387147931280467,59.969085,1716.1487517165328,4,"Off","On",22.752766794230087,"67.13157030346471"
"9",18,"Friday","No",21.87007705120996,49.24631316675077,1240.4070209605934,7,"Off","On",20.073125686919354,"63.43619363636334"
"4",18,"Thursday","Yes",25.24937105118055,57.35387662286644,1740.7263301999851,6,"On","Off",3.1017573213647296,"85.96707273175667"
"September",20,"Wednesday","No",22.795668811887708,36.54830445825306,1585.6982735168483,3,"Off","On",25.922625598905952,"53.263278"
"8",0,"Saturday","No",29.998671,30.015975,1942.971723334629,7,"Off","Off",28.556940176942778,"86.59126520170112"
"12",19,"Sunday","No",20.92971876231645,49.54838380319455,1919.4725321496007,4,"On","On",0.006642,"71.10745011050304"
"11",8,"Monday","Yes",20.217641941231587,33.230988537645814,1623.2212072720858,9,"Off","On",2.731384650367013,"81.8384444806738"
"11",11,"Wednesday","Yes",26.186070685994014,42.860667246130674,1218.2280502327735,9,"On","On",16.94507695685949,"83.6658455376625"
"9",8,"Tuesday","Yes",29.99488351533317,38.05873482247858,1158.952722833283,7,"On","On",15.250114487045776,"82.94936490721182"
"1",15,"Saturday","No",27.075284404141257,46.22075990562166,1284.9915194734813,7,"On","On",16.760289621925292,"86.26883863574577"
"9",1,"Thursday","No",28.075585119331212,52.33792009372485,1335.5428325802045,8,"On","Off",0.006642,"90.00753591899431"
"1",4,"Saturday","No",29.643731582141363,43.95863614388401,1442.27491356243,8,"Off","On",27.17895038703294,"98.84375583052464"
"1",11,"Tuesday","No",20.746599465577813,39.363068123724446,1907.1675791196,0,"On","On",11.895547620597808,"73.15432864841176"
"11",4,"Friday","Yes",24.897043388334936,38.54744917911333,1091.8014526113118,4,"On","On",16.511540014161415,"87.71622845096493"
"2",20,"Wednesday","Yes",20.65751335890989,46.0731874941838,1784.3851594948185,2,"Off","On",26.60939251311128,"68.97311365871171"
"10",16,"Thursday","No",21.14628126095626,32.9330188296974,1358.7641181034487,9,"On","Off",14.603482385797262,"84.65103311295626"
"Sep",14,"Thursday","No",23.04399784879414,44.79034579451028,1247.954588643661,2,"On","Off",25.607112597915645,"67.98109058406898"
"10",23,"Sunday","Yes",22.346775713802867,30.015975,1416.957204059522,2,"Off","On",16.783312031811498,"73.54750090527052"
"8",8,"Tuesday","No",22.34527069011711,53.74299564493826,1694.145297266829,0,"On","Off",0.006642,"56.79737153299708"
"7",16,"Sunday","No",25.0266464145917,54.10972448328619,1999.982252,2,"Off","Off",16.584687875182425,"68.38578928330669"
"4",2,"Saturday","No",29.998671,56.914989703224336,1831.609390518176,1,"On","On",8.32343798948423,"76.11241952363994"
"1",3,"Wednesday","Yes",26.148008677161226,30.738404139032863,1468.417536241663,5,"On","Off",23.69130794392009,"76.23584839186987"
"8",12,"Saturday","No",20.439300029166485,39.8591320074455,1348.363389404774,0,"Off","On",0.006642,"70.26101118618578"
"6",21,"Wednesday","Yes",24.551012640429214,58.14080400247589,1776.1107590062,0,"On","On",13.190852875865287,"67.20818186004561"
"2",8,"Sunday","Yes",29.95881392640869,55.9701846276141,1418.618420957192,1,"On","On",3.530509655990701,"96.8270154708628"
"1",17,"Tuesday","No",28.07737837340109,59.937571183545074,1462.9856749718806,8,"On","On",17.560564472949697,"76.06738490848045"
"9",8,"Monday","Yes",27.38218669450642,46.87601849307507,1999.982252,2,"On","Off",0.006642,"86.74374916782214"
"11",13,"Tuesday","Yes",25.034020039878584,30.015975,1314.297959245169,6,"Off","Off",29.54277218340564,"79.05459618211658"
"3",0,"Tuesday","No",23.340561430624888,41.9647198068965,1335.4871072815397,2,"Off","On",21.548815243930065,"84.17388826467351"
"4",1,"Tuesday","Yes",25.83359008564103,46.91715078746184,1896.877558285604,6,"Off","Off",16.378002006468442,"73.79399777585049"
"1",6,"Thursday","Yes",21.841436693394616,57.52847927303965,1214.5755495658568,1,"Off","Off",2.91592500631908,"71.36935558590424"
"8",12,"Monday","No",26.041809683070756,47.7467201232697,1946.6856201028656,2,"On","On",7.518597721526065,"63.02844827135456"
"1",21,"Wednesday","Yes",23.3736305639473,53.55827499816873,1685.5999473008828,1,"On","Off",15.33712164664955,"67.39138576705781"
"5",5,"Saturday","No",23.15103435028387,40.39834723009266,1682.3329834083163,5,"Off","Off",21.827409553829614,"84.778519634354"
"2",19,"Sunday","No",24.3796256319431,39.06644928446708,1875.185346100914,6,"On","On",3.872284597342439,"81.09720608682159"
"10",0,"Wednesday","Yes",25.76232662396923,59.969085,1999.982252,4,"Off","Off",26.87345905521297,"80.79948199931012"
"6",13,"Sunday","No",22.779331053874344,33.90990675489672,1941.3289366401475,0,"On","Off",12.160279335485544,"66.92705384050554"
"10",12,"Sunday","No",26.367121224541496,30.015975,1251.8905421248137,3,"Off","On",9.73313291252874,"85.53348278212039"
"12",23,"Friday","Yes",21.23377298060661,51.485566296791184,1609.630928050055,5,"On","On",6.04898524750895,"75.0808644891362"
"8",19,"Sunday","Yes",29.998671,36.44648578800786,1249.590008772132,7,"Off","On",12.50826109371634,"85.45814769053263"
"2",10,"Sunday","Yes",22.595292162458065,33.60949471703199,1013.537570531,1,"On","On",18.217540366293274,"69.22037410972067"
"7",17,"Wednesday","Yes",25.887728385732213,36.95109638597994,1867.1212839414943,4,"On","On",9.194211427276576,"76.17517646274443"
"4",12,"Wednesday","Yes",20.007565,52.09124274049567,1586.4908289654247,8,"Off","On",17.576937334770264,"62.10081682491416"
"7",10,"Wednesday","Yes",21.479748263030057,52.35628904581053,1143.3382204120735,8,"On","Off",8.432913087518578,"78.18481244618658"
"4",14,"Monday","Yes",28.237986326670907,41.71949733724765,1282.379951741054,5,"Off","On",29.824406673837046,"97.96265524467078"
"9",15,"Sunday","No",24.127802997067665,44.199025206951774,1829.2713506243083,2,"On","On",16.674164556550345,"87.65743953214782"
"1",5,"Wednesday","Yes",21.11310768302797,58.70466868743349,1226.6708122120035,2,"Off","On",8.584429357474217,"66.91801210715869"
"12",4,"Saturday","No",22.43449204706832,55.91910341167713,1131.1965945316429,2,"On","Off",7.066591554812174,"71.8645055602485"
"4",0,"Saturday","Yes",28.35890727553243,59.969085,1256.5896929773432,6,"On","On",22.586414165234277,"87.41856142229902"
"1",22,"Friday","No",27.31995453139861,48.88795918684507,1709.0519420326236,8,"Off","Off",11.603709200955084,"75.27844823561392"
"1",21,"Friday","Yes",26.6601213737628,41.64496549572985,1185.8941762127454,7,"Off","On",8.453895465650689,"86.27594100947952"
"1",6,"Friday","No",27.35805437126441,36.16290662042438,1054.1714429296296,3,"Off","On",27.755802895835703,"77.65217034892018"
"7",13,"Tuesday","No",29.998671,38.50072726484312,1666.0911189096046,7,"On","On",7.056506600814763,"76.14826029855988"
"6",3,"Sunday","No",21.78490067338456,34.723794917064886,1999.982252,4,"Off","Off",17.476544977618595,"65.72346772520541"
"1",21,"Thursday","Yes",29.476509553670304,59.13668674604738,1347.9548470290288,3,"Off","On",10.709557251694315,"81.99562721027641"
"4",13,"Saturday","No",24.565212681840222,38.26387145899713,1300.349033074337,1,"On","On",22.5823341892424,"66.13336512373758"
"11",14,"Saturday","Yes",23.953441617699465,36.429240292232016,1800.3678946245288,9,"On","Off",0.006642,"87.23832413821619"
"1",12,"Saturday","No",25.673183798344112,55.43730017771927,1353.5196976926484,0,"Off","Off",14.255247441241766,"75.41031586036098"
"12",7,"Thursday","No",26.58948194923881,48.75771828451444,1374.131067900768,5,"On","Off",29.965327,"90.36981816714908"
"7",2,"Saturday","No",25.4810464620146,58.821417576554495,1456.894580446417,8,"On","Off",29.965327,"85.47137551958264"
"4",18,"Wednesday","No",20.535845726412447,48.88308769505649,1999.982252,6,"Off","On",27.893884591531048,"74.13640507876268"
"11",2,"Tuesday","Yes",25.49319784418505,42.75640462394574,1322.1271009082675,3,"Off","Off",10.32077447057393,"87.69943069277718"
"1",1,"Sunday","Yes",22.575924329206178,57.7495719227239,1040.2062146036978,8,"Off","On",8.906945509097325,"72.92984426206768"
"3",18,"Saturday","No",27.76073648691812,39.22997780030345,1843.401733514358,9,"Off","Off",6.905822826130784,"68.79504821609137"
"7",17,"Thursday","No",21.028805177589938,32.74398508928544,1388.430230424977,1,"Off","On",8.612298336336275,"73.87364327344332"
"6",0,"Wednesday","Yes",26.51217215708572,55.661941475473455,1492.7097008637668,6,"On","On",17.346371440406973,"85.16549700178447"
"11",10,"Thursday","Yes",29.90216033699385,39.75310995383262,1892.2512192075003,7,"On","Off",7.964631815880617,"85.49581458286761"
"4",16,"Sunday","No",20.625240260665898,35.02514509825376,1607.4705128479616,2,"On","On",19.20866884685642,"78.69748845268094"
"10",4,"Monday","Yes",20.007565,34.6475363236066,1461.3162542388864,3,"On","Off",16.1625317133376,"70.92312187568075"
"6",4,"Thursday","Yes",23.297754281416445,59.969085,1180.1545319078457,5,"On","Off",22.649254715560023,"91.363401763849"
"9",11,"Wednesday","No",25.53959566876694,45.46280880824127,1146.2824091089888,5,"Off","Off",9.357363873323015,"73.77706728877806"
"10",14,"Wednesday","No",21.815583123460176,46.64808659186696,1802.0291204553112,0,"On","Off",29.965327,"83.02184685736826"
"3",13,"Tuesday","Yes",21.2581220348659,44.24847679807238,1469.975085183662,9,"On","On",9.801639115663797,"68.10712747879703"
"11",12,"Friday","No",24.739306320523514,33.681184315189185,1571.537616820734,9,"Off","Off",21.98254981970252,"65.67510929463758"
"1",10,"Sunday","Yes",27.31481126572729,42.93605505297437,1876.510298961869,4,"On","Off",1.1813311411593264,"82.50403686398842"
"1",21,"Saturday","Yes",21.10111178256601,30.41800645418693,1677.105260698892,3,"Off","Off",14.51720370832993,"59.672380432970826"
"7",7,"Thursday","No",26.79818334279372,59.969085,1265.5111572326375,3,"On","Off",25.49413227395644,"65.84674127002013"
"11",11,"Monday","No",29.24312719132096,56.2816203114091,1894.6276193568883,5,"On","Off",14.917777713823533,"85.59082217532196"
"5",13,"Sunday","No",21.379355927545767,48.7608175111604,1176.6020301662888,8,"On","On",14.203477099763465,"61.02320866796126"
"1",9,"Saturday","No",22.77897688001199,58.86949404713852,1639.4894272318304,8,"Off","On",24.87228847156752,"80.91405726325533"
"Sep",18,"Thursday","No",23.4383820009245,57.7434669551096,1778.2344468362205,4,"Off","Off",29.965327,"67.40525939982224"
"1",16,"Wednesday","Yes",22.74014526638077,45.29156764529621,1278.9060878201642,7,"On","On",28.701184192216456,"71.56881316922764"
"2",22,"Tuesday","No",29.998670840983927,40.24384223668836,1866.0743662744624,3,"On","Off",21.104849918666567,"86.84048949236032"
"3",5,"Saturday","No",21.107365195566707,54.68733200059859,1828.4247138867145,1,"Off","Off",2.476348750149556,"58.03557212418223"
"1",3,"Tuesday","Yes",22.140257043395216,49.42487793686675,1037.2068852025438,7,"Off","On",3.329907540458863,"75.0144709786204"
"10",12,"Wednesday","No",22.90226384519355,51.53766588530821,1660.3221130205716,4,"On","On",9.584471188326962,"66.18732069936308"
"5",10,"Tuesday","No",27.582757722250367,48.49201348292048,1280.7224472862465,3,"Off","On",5.061290364674089,"77.04091680877735"
"12",23,"Saturday","Yes",27.02472107846175,43.98196484144714,1214.3982245258787,8,"On","Off",19.556052782715245,"99.20112"
"1",14,"Sunday","Yes",24.52137298758392,42.27647348582312,1654.9299772328145,7,"On","Off",1.6471723322743026,"78.54242641942929"
"4",3,"Monday","Yes",21.51414723660943,45.277597902930495,1815.4166474611272,9,"On","On",22.025237813248893,"66.96006487143163"
"4",20,"Friday","Yes",23.512071959464983,39.97506891938677,1559.5276889822844,9,"On","Off",0.006642,"84.40481731258608"
"12",20,"Wednesday","No",27.530387796120618,59.81968154837014,1550.3621462846224,1,"Off","On",18.339954665665605,"80.35478287123229"
"3",19,"Tuesday","No",25.355704729317697,33.47947133336172,1889.079718920233,3,"On","Off",27.301572694643006,"84.1836015093256"
"5",4,"Saturday","Yes",24.812325901029027,37.14452875084526,1222.500208753618,2,"On","On",19.86403802715297,"71.20983283329132"
"5",5,"Tuesday","Yes",24.799645544896418,49.04088405465915,1559.6801533361977,8,"Off","Off",23.08659309838227,"63.6008333906523"
"12",15,"Friday","Yes",27.971696831372263,30.015975,1206.9156857049256,0,"On","Off",3.159895315338979,"81.23467173827213"
"11",10,"Friday","Yes",29.998671,42.878384441099314,1160.8426636653192,6,"Off","On",3.888701970728084,"90.7171792501665"
"1",3,"Saturday","No",20.080469485298178,50.3716371457499,1452.316318334375,1,"Off","On",8.623446893471096,"56.51985048548002"
"6",8,"Tuesday","Yes",29.998671,53.66382008423032,1212.0172462781436,7,"On","On",23.695857009970183,"73.34085102618158"
"12",19,"Monday","No",20.593022873091694,46.73118382331329,1128.6756019533073,3,"Off","On",0.006642,"78.32813743748633"
"11",10,"Tuesday","Yes",25.292250269286,59.969085,1754.2478794137703,4,"On","On",26.04038617638937,"88.36385234735485"
"1",8,"Saturday","Yes",22.65582435237804,54.16381828595459,1086.4759569750108,7,"Off","On",8.77976319994638,"73.2068674222959"
"11",1,"Sunday","Yes",28.307847534376677,30.13948677164809,1619.3222708670648,2,"Off","On",14.658282091677524,"80.77757918562557"
"6",23,"Friday","Yes",22.64965188002288,46.007274689431696,1315.6937660082738,3,"On","On",21.577486345723035,"74.8785876697345"
"Sep",5,"Sunday","No",21.620197664586076,39.52540604933135,1347.1942898749014,0,"On","On",22.72076304127128,"79.11929485674011"
"4",5,"Thursday","No",29.998671,36.21739953075573,1000.512661,5,"Off","Off",10.358717691338365,"91.15510367365168"
"4",15,"Monday","Yes",20.007565,57.10935901922348,1946.4371990005147,7,"On","On",0.006642,"63.41949326508186"
"9",17,"Sunday","Yes",22.48128646059476,41.9904587708411,1295.0254434267626,4,"On","On",6.521456678847332,"69.75478343477656"
"7",2,"Tuesday","Yes",29.54397174986274,59.32151392729404,1205.937582224802,7,"Off","Off",0.006642,"95.81078243678276"
"1",23,"Wednesday","Yes",27.30842166642431,58.56743563116402,1239.6202801239697,8,"Off","On",22.21096517390152,"81.19093782580337"
"12",22,"Monday","No",29.998671,54.20837579040455,1355.4556753939935,9,"On","Off",24.05531089039352,"98.13443729552996"
"8",14,"Saturday","No",27.286666752386104,46.12351898132512,1608.26732241462,6,"Off","Off",5.409522342153252,"78.65967526110397"
"7",13,"Tuesday","No",24.965905571290374,59.969085,1638.124947495107,9,"Off","Off",5.152945230842048,"70.35483249284725"
"1",0,"Friday","Yes",24.01594208770407,47.94053553498296,1568.2833403281447,3,"Off","Off",14.99383660057842,"74.17904403679803"
"1",3,"Monday","No",27.8759456574878,41.81840052395065,1796.8071571471378,0,"Off","Off",8.364369433841473,"79.16418646600803"
"7",7,"Saturday","Yes",26.70649114342661,34.30392029490377,1906.2880075837527,0,"On","On",25.581852720511485,"89.4743665698268"
"1",6,"Sunday","Yes",28.000336390112764,57.80399002713988,1291.7759539679073,7,"On","On",5.304088924379312,"90.01159284299351"
"6",11,"Friday","Yes",20.007565,59.16715121364019,1767.7610996330252,7,"Off","On",20.30748758295914,"79.14789163034285"
"12",1,"Saturday","Yes",25.802871722451005,41.79882851242757,1793.658685541635,6,"Off","Off",8.334079109156553,"53.263278"
"9",0,"Tuesday","No",20.632849195787088,33.44557330456229,1877.9469053893051,8,"Off","On",1.4688653673091814,"75.83583500900261"
"1",22,"Monday","No",26.320865441272908,30.717544520178016,1288.2591827715416,5,"Off","Off",7.871969156288228,"76.7162449831054"
"10",15,"Friday","No",29.998671,54.6369188632738,1252.0880522490406,0,"On","Off",12.33892200925325,"88.19589209944994"
"1",5,"Friday","No",25.6487714187928,32.887018565932706,1399.4593784724293,1,"Off","On",12.254877475183331,"70.76654655668561"
"6",7,"Friday","No",20.007565,43.55084041916647,1724.456932542039,1,"Off","Off",10.455246259916985,"65.67102475944401"
"11",17,"Saturday","Yes",21.939426194320355,46.20233863799714,1286.078134133126,6,"Off","On",29.965327,"82.73229545507093"
"8",21,"Monday","No",20.007565,52.17175917173429,1533.95113376014,0,"Off","On",6.024326684620348,"53.263278"
"5",10,"Thursday","Yes",27.06250448673375,49.02051865814355,1221.3421079161176,5,"On","On",15.930640072644431,"72.7420239983119"
"6",22,"Saturday","Yes",24.491121033888525,59.969085,1578.955590668328,3,"Off","On",16.617216666031165,"73.355562953603"
"3",8,"Monday","No",23.698292172471447,44.31194233659648,1416.432822935637,7,"On","On",24.32017177914841,"85.59901113766335"
"4",2,"Sunday","No",28.01357632255696,41.42680732311302,1664.168610190458,2,"On","On",16.723713041768985,"98.88713931298716"
"6",11,"Thursday","Yes",20.445141351770864,55.24118975295313,1521.8901361313535,0,"Off","On",3.0072926129775426,"65.26322818033397"
"10",13,"Wednesday","Yes",27.218446122308197,53.08807351669235,1773.015808456491,7,"Off","On",1.350468570873684,"83.57983963498992"
"5",4,"Sunday","Yes",23.905482087064694,45.950077922902615,1000.512661,8,"Off","Off",10.498732576574726,"76.33702791315697"
"7",18,"Friday","No",25.476354214640526,55.1625230031996,1448.5137316509567,8,"On","Off",20.83723515384384,"85.61403808601504"
"4",1,"Sunday","No",20.871835269102046,59.969085,1589.909977529876,7,"Off","On",24.27476755859322,"78.4690676834364"
"1",18,"Thursday","Yes",24.139397577911257,57.57155113666142,1386.3766205731122,4,"Off","On",6.016476686249737,"68.74994600668715"
"11",16,"Sunday","Yes",22.248492532288854,59.969085,1231.4820908793436,1,"Off","On",0.006642,"69.17223087805466"
"3",13,"Sunday","No",29.998671,36.84663258116852,1844.5394847547127,8,"Off","On",28.640280193648948,"89.28106239085477"
"1",11,"Saturday","No",21.934041283702047,34.36804731350564,1071.2728821032024,7,"On","On",21.08415685171864,"74.95950368092542"
"10",4,"Monday","Yes",23.075930575965803,51.58215797136103,1653.6839239189835,2,"On","On",15.139499086486923,"71.61336356441564"
"1",19,"Wednesday","No",28.211898887349143,50.84425120156391,1359.1804888452791,6,"On","On",1.3819426593562545,"92.77187827251257"
"11",4,"Wednesday","No",21.26151271890652,48.5032494725899,1448.8429206752407,3,"Off","Off",18.454688857906607,"73.62148299767608"
"7",20,"Tuesday","No",21.10368289455777,56.28381913261556,1510.1238141487363,4,"On","Off",19.415183787771305,"68.36972836362726"
"6",4,"Thursday","Yes",21.076503676416973,54.76137259241328,1582.9249472272838,6,"On","On",29.197300725501027,"74.61087204409856"
"8",9,"Tuesday","Yes",23.551229760972987,49.90466778120343,1000.512661,2,"Off","On",8.99766032044412,"77.66558489051312"
"12",14,"Friday","Yes",22.62136549998496,55.25644855383754,1153.9244804219695,6,"Off","Off",25.39357784581458,"78.6826512348484"
"3",7,"Sunday","Yes",25.813084960106604,39.01117500613674,1960.2037928085183,7,"On","Off",0.006642,"87.37070958399836"
"6",14,"Sunday","Yes",20.827294400767684,37.28564002963008,1378.9762651147023,3,"On","Off",17.62462270940528,"85.32880976883861"
"10",23,"Wednesday","No",23.211920777085,58.683664933220825,1228.156248711394,6,"On","On",3.843168199022512,"77.32523642029726"
"6",21,"Friday","No",26.165602270934457,46.4675713238839,1158.4670782782473,0,"Off","On",5.842655217471709,"66.11045297792548"
"7",1,"Monday","No",26.050988977566565,59.969085,1000.512661,0,"Off","Off",23.133017857158357,"69.9404671276644"
"8",0,"Tuesday","Yes",20.007565,48.51991961687981,1412.290838203479,7,"On","Off",21.5993151281602,"81.32629525324593"
"1",15,"Tuesday","Yes",28.12697349748423,46.25417393116968,1351.9103661587762,7,"On","On",9.621473405022783,"86.44733860392547"
"3",15,"Tuesday","No",20.007565,54.68705110975833,1941.12207963004,6,"Off","On",6.294891304895724,"75.11023139532034"
"5",0,"Friday","No",27.59104555371141,59.969085,1981.133455400873,9,"Off","On",26.11520470783405,"80.59945703702624"
"7",8,"Thursday","No",25.08452469756612,43.11937849861487,1212.917431256637,8,"On","On",9.45136278998297,"71.35244717348385"
"12",8,"Sunday","Yes",28.52000400553003,33.22157772989485,1000.512661,3,"Off","Off",18.8714465519132,"81.48100748872298"
"7",0,"Saturday","Yes",24.46571234570797,53.97580400666192,1452.226409050328,6,"On","Off",0.006642,"75.38581964285954"
"7",8,"Tuesday","No",21.82463075452925,37.20363875584875,1340.2721726359518,0,"On","On",5.6291733675401145,"69.26394754303027"
"8",9,"Tuesday","No",23.76372126104252,30.51667121603342,1440.4667130076864,3,"On","Off",10.39992073962334,"64.55767843678684"
"12",5,"Saturday","Yes",20.53235325088732,49.960123133673854,1178.835179308849,6,"On","Off",9.4127861988684,"67.89815100441159"
"10",3,"Thursday","Yes",29.998671,32.34924328276011,1273.926836517811,5,"Off","Off",28.781402860334083,"79.30832862469735"
"10",0,"Monday","No",28.183617628211543,43.402510269136926,1781.4070673364856,0,"On","On",0.006642,"77.35883413166422"
"7",14,"Tuesday","No",29.481132305265216,50.7796643919917,1152.9402468466224,0,"Off","On",14.249377660499771,"91.20903330269982"
"8",15,"Saturday","No",28.430206269034688,48.41039071670332,1358.3958381107989,7,"On","Off",3.269958844682659,"70.77655598102021"
"12",18,"Wednesday","No",27.9153917619763,47.95673551586751,1260.772906147859,7,"On","Off",15.133789785430118,"79.01295948513938"
"10",6,"Wednesday","No",28.219525199602053,55.21545018822435,1800.7843686054457,1,"Off","Off",12.284202581197489,"80.77401925215126"
"11",2,"Monday","Yes",27.960867702679984,30.29301457873895,1931.5822138594272,3,"On","Off",22.550053818363114,"92.54310558711084"
"5",3,"Friday","Yes",29.998671,35.453354737861595,1521.1103612339753,6,"Off","Off",5.3937573324627,"77.61072111855154"
"5",18,"Sunday","No",29.309717806803334,59.969085,1443.4604073149171,7,"On","On",28.16632276023617,"95.53778184433348"
"5",2,"Sunday","Yes",29.998671,30.015975,1234.314021443814,5,"On","On",15.892155506242592,"67.91988141156794"
"10",9,"Sunday","No",22.814628341815705,48.499190716656585,1810.569576810004,6,"Off","On",5.250720858984943,"79.20891263049617"
"1",3,"Saturday","No",25.485925419891544,48.30514745987267,1091.2899080742282,5,"On","On",12.940199034978752,"72.51616454377282"
"1",6,"Friday","Yes",26.760740451849696,56.62790545566494,1934.205054938674,4,"On","On",17.907657635424158,"84.2199784977911"
"1",5,"Sunday","Yes",20.684440013800035,38.48799934378332,1284.5311450403722,0,"On","Off",13.510404676859723,"59.60890188505656"
"10",4,"Wednesday","Yes",24.71293074728705,31.19929346502239,1619.6969790970716,1,"Off","Off",14.724427149666887,"77.42924968658753"
"1",17,"Monday","Yes",25.823889448751533,39.3067974918081,1672.2585603454854,9,"Off","On",26.718654287205457,"75.46514844676668"
"1",11,"Saturday","No",27.45636499635991,35.459691991467174,1085.0217023667071,4,"On","Off",22.10297392993066,"84.06315253230775"
"8",3,"Saturday","Yes",24.81742795163101,39.67549077081537,1423.2766538598623,4,"Off","Off",14.046206099480631,"82.26624789247977"
"11",5,"Sunday","No",26.749664011086413,49.50867951514478,1703.2012097990244,3,"On","On",11.5074962497975,"82.63813402439987"
"4",0,"Wednesday","Yes",24.860587957207454,30.015975,1771.401618714796,9,"On","Off",2.5154828860928795,"79.51756990924574"
"1",18,"Thursday","No",24.49606284096336,59.55584185557464,1783.052711929045,5,"On","Off",22.66624404831122,"68.19559790535749"
"11",0,"Saturday","Yes",26.11958144795249,36.28410065196254,1534.5706698850404,6,"Off","On",15.738674945692113,"88.74888587723767"
"1",13,"Thursday","No",29.6721129967827,56.543906950371,1196.241143765197,8,"Off","On",2.5054404978352887,"80.48703556235982"
"8",3,"Sunday","No",22.62099023331088,47.47359348854861,1999.982252,6,"Off","On",0.006642,"58.49971861388907"
"9",21,"Saturday","Yes",23.908889850422806,30.015975,1625.7421227774198,1,"Off","Off",12.424416524741796,"79.44133791058596"
"1",16,"Tuesday","Yes",28.40625304472844,50.725261835161135,1439.869567774626,5,"On","On",3.955794406701688,"93.6948065961692"
"7",4,"Friday","No",29.87692675506366,33.52508103446116,1344.7414897785084,5,"On","Off",7.058109867753745,"70.22278335959716"
"10",14,"Sunday","No",27.91190628995181,59.969085,1591.773971920235,6,"On","On",2.389976672604462,"65.78338029282158"
"12",6,"Sunday","No",25.07515855840684,59.969085,1521.8840001494134,4,"On","On",21.19101906962389,"74.17746500940048"
"4",6,"Thursday","Yes",26.943699086423035,39.07912387348457,1592.7579637732651,9,"Off","Off",28.003876816612983,"84.3651095802478"
"8",22,"Sunday","Yes",27.195953138461896,52.83815866250623,1095.8772069332465,8,"On","On",29.965327,"82.28485834080912"
"8",1,"Thursday","Yes",29.12202966609532,34.57590722195522,1886.6431393799085,2,"Off","On",14.62185108191358,"78.89390913532613"
"12",0,"Saturday","Yes",24.5342984656735,40.146157461761824,1241.1153509767264,4,"Off","Off",21.06476162581891,"72.79961827431325"
"10",0,"Monday","No",29.998671,50.34080640022104,1173.496741296113,1,"Off","Off",1.482290486473337,"79.87170677949358"
"9",20,"Thursday","Yes",24.562350812096483,30.015975,1610.463521717459,6,"Off","On",7.061937708160047,"69.24878004626667"
